18;46;Салат "Веселые петушки";Капусту мелко нашинкуйте, помидоры очистите от кожицы, удалите семена, нарежьте тонкими кружочками. Перец очистите и нарежьте соломкой (часть оставьте для оформления). Овощи перемешайте, полейте салатной заправкой, приготовленной из масла, уксуса и горчицы, посолите. Салат уложите горкой в салатник и посыпьте рубленой зеленью. Украсьте "петушками" из вареных яиц. Для "петушков" вырежьте из перца "гребешки", "хвостики" и треугольники-"клювы". У яйца срежьте ломт. белка сбоку, положите яйцо срезанной частью вниз. Сделайте подрезы в соответствующих местах и вставьте "гребешок", "хвостик" и "клюв". Глаза сделайте из кус. маслин или горошин перца.;;;1;16278;106;2440;1742;245;146;386;165;9;;;;;;;;;;;;;
19;13;"Грибки";Яйца очистите, разрежьте, желтки выньте и натрите на терке.$Грибы для фарша обжарьте на масле вместе с нарезанной ветчиной, добавив соль$перец. Остудите, добавьте желтки и перемешайте. Помидоры разрежьте пополам, удалите часть мякоти и посолите.$Белки яиц наполните фаршем и расставьте вертикально на листья зеленого салата.$Помидоры выложите на яйца в виде шляпок, сверху нанесите точки из майонеза с желе.;6;30;1;1204;2235;8024;138;16;9;8025;91;4288;;;;;;;;;;;;;
20;13;Помидоры, фаршированные мясным салатом;У помидоров срежьте со стороны плодоножки примерно 4, удалите мякоть и посыпьте солью и перцем.$Картофель, мясо, яйцо, огурцы нарежьте мелкими кубиками.$Подготовленные ингредиенты заправьте кетчупом, смешанным с майонезом, солью и перемешайте.$Заполните помидоры полученной массой выложите на лист. салата и оформите зеленью.;10;20;1;8026;2661;8027;8;9;16;678;689;1134;12;;;;;;;;;;;;
21;13;Закуска холодная "Варову";Грудинку, говядину и ветчину нарежьте тонкими ломтиками.$Сало нарежьте соломкой.$Сыр нарежьте ломтиками. Репчатый лук - кольцами.$Нарезанные продукты уложите на блюдо и оформите луком и зеленью.$Отдельно подайте соус ().;3;15;1;8028;5906;8029;511;8030;2;8;8031;16;9;;;;;;;;;;;;
22;13;Ветчина с хреном;Ветчину нарежьте тонкими ломтиками, смажьте приготовленной массой, сверните рулетиками и уложите на лист. салата.$Хрен очистите, промойте и натрите на мелкой терке. Соедините со сметаной, заправьте сахаром, солью и уксусом.$Ветчину оформите зеленью.;2;15;1;621;245;1238;34;8;9;8032;;;;;;;;;;;;;;;
23;13;Закуска "Зауральская застолица";Говядину нарежьте ломтиками, уложите на блюдо вперемежку с кружочками малосольного огурца, солеными груздями и ломтиками помидора. Оформите зеленью.$Отдельно в соуснике подайте соус хрен.;2;15;1;8033;8034;8035;8;71;8036;;;;;;;;;;;;;;;;
25;13;Паштет из говяжьей печени;Морковь, лук и шпик нарежьте мелкими кубиками.$Обжарьте овощи на шпике до мягкости, добавьте нарезанную печень, посолите, поперчите и обжарьте до образования корочки.$Охладите и дважды пропустите через мясорубку.$Одну ложку масла размягчите и соедините с полученной массой, добавьте кипяченое холодное молоко и тщательно перемешайте.$Готовому паштету придайте форму батона выложите на лист. салата, оформите оставшимся маслом и посыпьте рубленым яйцом.;6;45;1;1710;6;972;2;55;96;769;34;9;16;;;;;;;;;;;;
27;13;Белый редис в чесночном соусе;Редис промыть, очистить от кожицы и нарезать длинной тонкой соломкой. Приправить солью, перемешать и оставить на 30 мин. Слить образовавшийся сок.$Черемшу обжарить при непрерывном помешивании в разогретом до 200-220 С масле в течение нескольких секунд, снять с огня, добавить сахар и глютамат натрия, перемешать. Полить полученным соусом редис, еще раз перемешать.$Выложить на тарелку и оформить зеленью.;4;15;1;4401;8037;1716;236;146;3482;8;;;;;;;;;;;;;;;
28;13;Острая капуста;Капусту промыть, нарезать тонкой соломкой и бланшировать в кипящей воде в течение 1-2 мин., затем откинуть на дуршлаг и слегка отжать воду. Перец промыть и нарезать очень тонкой соломкой.$Соединить подготовленные капусту и перец, полить разогретым до 200 С маслом, приправить солью, сахаром, глютаматом натрия и перемешать.$Выложить на тарелку и оформить зеленью.;4;20;1;188;5276;11;1716;3482;236;8;;;;;;;;;;;;;;;
29;13;Огурцы с чесноком;Огурцы промыть, разрезать пополам, нарезать ломтиками толщиной 0,3 см, посолить, перемешать и оставить на 30 мин. Слить образовавшийся сок.$Чеснок очистить, мелко нарезать и посыпать им огурцы. Сверху полить разогретым до 180-200 С маслом, приправить глютаматом натрия и сахаром, хорошо перемешать.$Выложить салат на тарелку и оформить зеленью.;2;10;1;251;236;6069;164;9;8038;;;;;;;;;;;;;;;;
30;13;Острая китайская капуста;Капусту промыть и нарезать соломкой. Переложить в глубокую посуду, приправить солью, перемешать, накрыть крышкой и оставить на 4 часа. Слить образовавшийся сок.$Для маринада перец промыть, очистить, нарезать длинной соломкой и обжарить, непрерывно помешивая, в разогретом до 180-200 С масле в течение нескольких секунд. Затем добавить 2 стак. воды, сахар, имбирь, хорошо перемешать и довести до кипения. В последнюю очередь влить уксус, снять с огня и остудить.$Капусту залить приготовленным маринадом, накрыть крышкой и мариновать в течение 4 часов.$Капусту отжать от маринада, выложить на капустные лист. и оформить зеленью.;4;20;1;1533;663;245;261;314;11;8;8039;;;;;;;;;;;;;;
31;13;Волованы с крабовым мясом;Приготовьте волованы заранее.$Для наполнителя кокосовую стружку слегка обжаривают на сухой сковороде, добавляют оставшиеся ингредиенты и прогревают 1 минуту.$Охлаждают и смешивают с ломтиками крабового мяса или вареного омара.$Перед подачей волованы заполняют начинкой с омарами и оформляют зеленью.;4;40;1;8040;8041;1587;1518;8042;307;8043;8044;117;8;8045;;;;;;;;;;;
32;13;Закуска острая из моркови;1 Очищенные морковь и яблоки натрите на терке.$2 Корень хрена очистите от кожицы и натрите на мелкой терке.$3 В воду добавьте соль, сахар, доведите до кипения.$4 Морковь, яблоки и хрен соедините, залейте горячим рассолом, чтобы покрыть продукты, закройте крышкой и охладите. Закуску можно готовить заранее и хранить в холодильнике 2-3 дня.$5 Перед подачей слейте лишний рассол, заправьте закуску сметаной, рубленой зеленью, оформите ломт.ом лим.;4;15;1;189;4273;8046;1043;8047;8048;513;8;8049;;;;;;;;;;;;;
33;13;Икра кабачковая;Кабачки очистите от кожицы и семян, нарежьте одинаковыми кусками толщиной 2 см, запеките в духовке и измельчите.$Лук мелко порубите, спассеруйте, добавьте помидоры или томатное пюре, спассеруйте все вместе, соедините с кабачками и тушите смесь до загустения.$Заправьте икру уксусом, солью, сахаром и перцем. Массу можно дополнительно протереть.$Готовую икру охладите. Подавайте, посыпав нарезанным зеленым луком.;8;30;1;7745;441;128;681;8050;8048;48;612;;;;;;;;;;;;;;
34;13;Маринованная говядина;Разогрейте духовку до 140 С. Говядину, не размораживая, положите на жаропрочное блюдо и поставьте его в нижнюю часть духовки. Запекайте мясо до готовности, периодически подливая воду.$Положите все ингредиенты для маринада в кастрюлю, доведите до кипения и варите на слабом огне 4 мин. Немного охладите. Положите мясо в неокисляющуюся посуду. Залейте маринадом так, чтобы он покрыл мясо. Охладите. Накройте крышкой и поставьте мясо в прохладное место примерно на 5 часов. Выньте мясо и обсушите. Заверните в пергамент.$Непосредственно перед подачей к столу нарежьте мясо тонкими ломтиками. Хорошим дополнением к мясу будут свежие или консервированные овощи.;12;40;1;8051;2763;8052;292;2585;8053;;;;;;;;;;;;;;;;
35;13;Паштет из печени;Печень слегка отбейте, снимите пленку, вырежьте протоки и нарежьте небольшими кусками.$Овощи очистите и нарежьте мелкими кубиками.$Сало шпик нарежьте кубиками, обжарьте на раскаленной сковороде до вытапливания жира, добавьте нарезанные овощи и обжарьте их до полуготовности при помешивании. Затем добавьте подготовленную печень, посолите, поперчите и жарьте до образования корочки, закройте крышкой и доведите до готовности.$Печень с овощами охладите, измельчите через мясорубку с частой решеткой 2 -3 раза, влейте молоко и доведите до кипения.$Массу охладите, соедините с размягченным маслом, оставив немного для оформления, и взбейте до однородной консистенции.$При подаче паштет сформуйте в виде батона и оформите сеточкой из масла.;5;45;1;8054;234;937;4528;1889;1169;321;;;;;;;;;;;;;;;
38;13;Летняя курица;Разделите курицу на две части и посолите. Положите обе половинки в посуду мякотью вверх так, чтобы выделяющаяся жидкость не стекала. Поставьте в холодильник на 2- 4 часа.$Доведите воду до кипения. Промойте половинки курицы и положите в кастрюлю. Добавьте воды, чтобы закрыть курицу. Доведите до кипения. Варите на слабом огне 30-40 мин.$Охладите курицу в бульоне. Отделите мякоть от кожи и костей. (Куриный бульон можно заморозить и использовать для приготовления супов и других блюд).$Смешайте сметану и яблоко. Добавьте порошок карри или хрен. Приправьте солью. Охладите соус в холодильнике.$Нарежьте курицу ломтиками. К столу подайте в холодном виде вместе с соусом.;4;45;1;8055;4665;4942;460;604;8056;;;;;;;;;;;;;;;;
39;13;Коктейль "Шанхай";Подготовить 4 бокала или вазочки, выложить их листьями салата, предварительно промытыми и обсушенными.$Мясо курицы, ананас и шампиньоны мелко нарезать, посолить, разложить в бокалы.$Майонез смешать с вином и горчицей, заправить салат.;4;20;1;8057;8058;386;8059;9;34;8060;8061;;;;;;;;;;;;;;
40;13;Кусочки курицы с китайской капустой;Капусту промыть, часть лист. уложить на дно тарелки, а остальные нарезать тонкой соломкой.$Куриную грудку сварить в кипящей подсоленной воде до готовности. Охладить, мякоть отделить и нарезать соломкой. Соединить куриное мясо с нарезанными листьями капусты, добавить соевый соус, сахар, глютамат натрия, перемешать.$При подаче выложить готовое блюдо на тарелку с листьями капусты.;2;35;1;8057;8062;8063;310;236;3659;9;;;;;;;;;;;;;;;
41;13;Отварная курица в соевом соусе;Курицу промыть, залить водой, поставить на огонь и довести до кипения, снять пену.$Варить в течение 5 мин., затем добавить черемшу, имбирь, корицу, семена аниса, приправить солью и соевым соусом. Тушить при закрытой крышке на слабом огне в течение часа.$Готовую курицу достать из бульона, охладить и нарезать порционными кусками.$При подаче курицу полить бульоном и оформить зеленью.;6;35;1;8064;116;8065;3412;2103;8066;1800;8;;;;;;;;;;;;;;
42;13;Куриные шарики с рисом;В фарш добавить яйцо, зеленый лук, кинзу, соль, перец, соевый соус и тщательно перемешать. Рис разложить на плоском блюде. Из фарша сформовать шарики величиной с грецкий орех и запанировать в рисе, смешанном с крахмалом.$Обжарить шарики в разогретом до 160 С масле в течение 5-8 мин. до золотистого цвета. Готовые шарики обсушить и выложить на блюдо.$Подать с салатом из свежих овощей. Отдельно подать сладкий соус чили или кетчуп.;4;30;1;650;25;1696;2255;116;8067;9;16;11;8068;;;;;;;;;;;;
43;13;Цыпленок в остром соусе;Подготовленное филе цыпленка залить 2 стаканами воды, добавить черемшу, имбирь, соль и довести до кипения. Снять пену и варить до готовности.$Готовое мясо цыпленка охладить и нарезать тонкими ломтиками. Добавить кунжутное масло, глютамат натрия и острую перечную приправу. Выложить на блюдо.$Оформить дольками помидора и зеленью.;2;35;1;8069;5274;8070;1781;8071;236;3568;8072;8;;;;;;;;;;;;;
44;13;Соленая утка;Тушку утки хорошо промыть, обсушить, натереть снаружи и внутри половиной нормы соли и оставить на 5 часов.$Залить утку водой так, чтобы она полностью ее покрыла, поставить на огонь и довести до кипения, снять пену.$Добавить черемшу, имбирь, фенхель, корицу и оставшуюся соль. Снова довести до кипения и продолжать варить на слабом огне в течение 40 мин. Готовую утку охладить и нарезать на порционные куски.$При подаче полить утку процеженным бульоном, оформить зеленью.;8;45;1;5393;8073;3614;3412;8037;5275;8;;;;;;;;;;;;;;;
45;13;Яичные рулеты;Яйца разотрите с щепоткой соли до получения однородной массы.Из яичной массы испеките тонкие блинчики.$В фарш добавьте мелко рубленную черемшу, глютамат натрия, соль и перемешайте.$Яичные блинчики выложите на разделочную доску, посыпьте крахмалом. На блинчики ровным слоем выложите фарш и сверните рулеты, которые готовьте на водяной бане 15 мин.$Остывшие рулеты нарежьте ломтиками толщиной 1 см. При подаче оформите зеленью и свежими овощами.;4;40;1;1610;2275;6144;8074;8075;146;8067;236;9;;;;;;;;;;;;;
46;13;Подсоленные ломтики говядины;Мякоть говядины промыть, залить небольшим количеством воды, добавить соль, черемшу, имбирь и вино. Варить при закрытой крышке на слабом огне в течение 2 часов.$Готовое мясо остудить, не вынимая из бульона, затем нарезать тонкими ломтиками длиной 6 см и шириной 4 см.$При подаче полить мясо процеженным бульоном, оформить зеленью.;4;15;1;1;5274;8076;8077;261;34;8;;;;;;;;;;;;;;;
47;13;Мясо свинины в желе;Мясо свинины в желе$Свиную рульку хорошо промыть, разделать и удалить кость. Шкурку проткнуть в нескольких местах поварской иглой, мясо натереть солью и черемшой, добавить имбирь, корицу, фенхель и семена китайского ясеня. Выдержать в закрытой посуде при комнатной температуре в течение 10-12 часов.$Маринованное мясо промыть, залить небольшим количеством воды, довести до кипения, варить на слабом огне 2 часа.$Готовое мясо переложить в глубокую форму, залить процеженным бульоном так, чтобы жидкость полностью его покрыла, и поставить в холодильник до застудневания.$Перед подачей нарезать мясо ломтиками, уложить на блюдо и оформить зеленью.;8;60;1;8078;8079;8080;8081;6016;8018;8082;8;;;;;;;;;;;;;;
48;55;Запеченные мидии;Мидий замочить в холодной воде на 2 часа, зачистить створки и промыть. Затем залить горячей водой, добавить коренья, соль и варить в течение 15 мин. У готовых мидий створки раскрываются нераскрывшиеся моллюски не используют. У готовых мидий извлечь мякоть и хорошо ее промыть.$Лук мелко нарезать и обжарить на масле, добавить чеснок, влить вино и варить, пока оно не выпарится. Приправить кетчупом, солью, перцем и тушить еще 8 мин.$Раковины смазать маслом, разлить в них соус, положить мякоть мидий, посыпать сыром и запечь до золотистой корочки.$Подавать мидий горячими, оформив зеленью и ломтиками лим.;10;30;1;17566;421;96;57;251;630;1221;3185;729;4314;529;9;8;;;;;;;;;
50;13;говядина вареная;Мякоть говядины промыть, нарезать большими кусками, добавить черемшу, имбирь, корицу, семена аниса, корень солодки, соль, сахар, вино и соевый соус, перемешать. Поставить мариноваться на 1 час.$В полученный маринад добавить 2 стак. воды и довести до кипения. Тушить говядину на слабом огне в течение 1 часа.$Готовое мясо охладить и нарезать тонкими ломтиками. Уложить на блюдо, оформить ломтиками огурца и зеленью.;4;20;1;1;8083;5294;533;8084;3412;8065;164;8085;310;9;8;;;;;;;;;;
51;13;Ломтики вареной баранины;Мякоть баранины промыть, залить холодной водой и довести до кипения. Как только вода закипит, снять с бульона пену, добавить черемшу, имбирь, соль и варить на слабом огне в течение 2 часов.$Готовое мясо достать из бульона, остудить и нарезать ломтиками.$При подаче полить соевым соусом, оформить свежими овощами и зеленью.;4;20;1;41;5294;307;8086;378;71;9;8;;;;;;;;;;;;;;
52;13;Баранина в желе;Мясо промыть, нарезать кубиками по 2 см, положить в кастрюлю и залить водой так, чтобы она полностью покрыла мясо. Довести до кипения и снять пену. Добавить соевый соус, мелко нарезанный редис, соль, сахар, черемшу, имбирь, варить на слабом огне при закрытой крышке в течение 2 часов.$Готовое мясо достать из бульона и положить в форму глубиной 3-4 см. Залить процеженным бульоном, смешанным с предварительно распущенным желатином, и охладить до полного застудневания.$Перед подачей нарезать желе ломтиками длиной 6 см и шириной 2 см. Уложить на блюдо и оформить зеленью.;4;25;1;8087;8088;8037;663;164;261;310;8;41;;;;;;;;;;;;;
53;13;Перец, фаршированный салатом;Мясные продукты, кабачки, огурцы нарезают мелкими кубиками, лук тонко шинкуют, лист. салата шинкуют соломкой, яйца рубят. Продукты смешивают, добавляют отцеженный от заливки горошек, заправляют майонезом, специями и начиняют перец. Поверхность перца оформляют сеточкой из майонеза, нанося рисунок с помощью корнетика (кулечка из пергаментной бумаги).;8;60;1;8089;8090;8091;8092;8093;393;1134;4161;464;1061;48;8094;;;;;;;;;;
54;13;Закуска из баклажанов;Баклажаны очищают от кожицы и нарезают кружочками, помидоры - дольками.$Чтобы баклажаны не горчили, перед жареньем их посыпают солью и выдерживают 30 мин., затем слегка отжимают от сока.$Подготовленные продукты обжаривают на масле, добавляют соус "Южный", бульон, растертый чеснок, соль, перец и тушат 10-15 мин. Охлаждают, посыпают зеленью.;6;60;4;8095;8096;410;8097;45;6451;9;270;8;;;;;;;;;;;;;
55;13;Икра грибная;Грибы перебирают, промывают, заливают холодной водой и оставляют для набухания на 3-4 часа. Воду сливают, а грибы промывают еще раз.$Подготовленные грибы заливают процеженной водой, в которой они замачивались, и варят без соли до размягчения. Охлаждают и мелко нарезают ножом или пропускают через мясорубку.$Лук очищают, мелко режут, пассеруют на масле 5-7 мин., добавляют нарезанные грибы, соль, перец, растертый чеснок и прогревают еще 10-15 мин. Охлаждают, заправляют уксусом и хорошо перемешивают.$При подаче укладывают горкой в салатник и посыпают рубленой зеленью.;8;40;2;8098;905;1059;3740;8099;9;270;8;;;;;;;;;;;;;;
56;13;Тыква в маринаде;Очищенную от кожуры и зерен тыкву нарезают тонкими ломтиками, солят, панируют в муке, обжаривают на растительном масле, заливают овощным маринадом и тушат 10-15 мин., затем охлаждают. Подают, уложив горкой в тарелку или салатник, посыпают рубленым зеленым луком.$Для маринада нарезанные соломкой морковь, лук и корень петрушки пассеруют на растительном масле около 20 мин., затем добавляют томат и пассеруют еще 7-10 мин. После этого вливают воду, уксус, добавляют специи, сахар и тушат 15-20 мин.;6;60;1;7941;473;8100;1220;48;189;1036;2042;1354;8101;1606;7814;2200;470;670;47;9;;;;;
57;13;Огурцы, фаршированные овощами;Овощи промывают, картофель, морковь и лук очищают от кожицы.$Картофель заливают кипящей подсоленной водой и варят до готовности.$Морковь варят до готовности без соли.$Свеклу заливают холодной водой и варят до готовности при закрытой крышке. Охлаждают, очищают от кожицы, нарезают кубиками и заправляют растительным маслом.$Огурцы разрезают вдоль пополам, вырезают сердцевину и мелко рубят ее.$Охлажденные вареные овощи нарезают кубиками, добавляют мелко нашинкованный лук и нарезанную сердцевину огурца, хорошо перемешивают и заправляют солью, перцем, сахаром, мелко нарезанной зеленью, сметаной.;6;40;2;8102;8103;8104;8105;4528;545;1805;8106;8;9;270;;;;;;;;;;;
58;13;Помидоры, фаршированные яйцами и луком;Яйца варят вкрутую 12-15 мин., заливают холодной водой и очищают от скорлупы. Мелко рубят.$Очищенный лук мелко шинкуют и соединяют с яйцами. Заправляют майонезом (3/4 нормы), солью, перцем и хорошо перемешивают.$Спелые, но плотные помидоры средней величины хорошо промывают, удаляют плодоножку и срезают верхнюю часть (ее можно мелко нарезать и добавить в смесь яиц и лука). Удаляют перегородки вместе с семенами, слегка отжимают от сока и посыпают изнутри солью.$Подготовленные помидоры наполняют фаршем, сверху поливают оставшимся майонезом и посыпают рубленой зеленью.;6;30;1;5524;252;8107;8108;196;9;270;;;;;;;;;;;;;;;
59;55;Кольца из кальмаров;Кальмаров очистите от пленки, удалите хитиновую пластинку, промойте и обсушите. Срежьте щупальца.$Филе лосося нарежьте кубиками, щупальца кальмаров и коренья - соломкой, смешайте, добавьте соль, имбирь и зелень.$Наполните полученной смесью тушки кальмаров, края скрепите деревянными шпажками.$Уложите тушки в сотейник, залейте небольшим количеством горячей воды, добавьте соевый соус, перец, очищенный ломт. лим. и припускайте при слабом кипении 20-25 мин. Охладите в бульоне.$Остывшие тушки кальмаров разрежьте поперек на 4 части и разложите на листьях салата. Оформите кружочками лим.;8;60;1;16836;17567;3691;165;342;4271;3004;103;9;34;;;;;;;;;;;;
60;13;Закуска из мяса и тертого сыра;Яйцо сварить вкрутую, залить холодной водой, после остывания очистить от скорлупы и мелко порубить.$Лук очистить от кожицы, мелко порубить и обжарить на сливочном масле (3 нормы) до готовности.$Холодное вареное мясо пропустить через мясорубку, соединить с охлажденным жареным луком, тертым сыром, взбитым маслом, рубленым яйцом, майонезом, солью и перцем. Хорошо взбить.$При подаче из массы сформовать батон, сверху нанести рисунок из оставшегося сливочного масла и оформить веточкой зелени.;6;40;1;4694;6475;25;451;1630;8109;9;270;196;;;;;;;;;;;;;
64;13;Сыр из курицы;Готовят бульон из бульонного кубика, процеживают и охлаждают его.$Обработанную птицу натирают солью изнутри и снаружи, укладывают спинкой вниз на противень и жарят в духовке при 240 С до образования румяной корочки. Нагрев уменьшают до 170 С и доводят до готовности. Готовность определяют, прокалывая вилкой толстую часть ножки - вилка свободно должна входить в мякоть, а выделяющийся сок должен быть прозрачным.$Готовую птицу охлаждают, отделяют мякоть от костей и измельчают ее, пропуская 2-3 раза через мясорубку с частой решеткой. Соединяют мякоть с тертым сыром, размягченным маслом и хорошо взбивают, постепенно добавляя бульон. Заправляют солью, мускатным орехом и вином.$Готовую массу формуют в виде батона или круга, оформляют сеточкой из сливочного масла, фруктами и зеленью.;6;60;1;5514;8110;153;8111;253;8112;9;8113;196;;;;;;;;;;;;;
66;13;Рулет из утки;Утку обрабатывают, промывают, кладут грудкой на разделочную доску, надрезают кожу со стороны спинки и снимают ее счастью мякоти.$Оставшуюся мякоть отделяют от костей, нарезают широкими пластинами и отбивают. Кожу раскладывают на доске, равномерно покрывают отбитой мякотью и посыпают специями, затем сворачивают плотным рулетом и перевязывают шпагатом. Можно завернуть рулет в фольгу.$Подготовленный рулет кладут на смазанный жиром противень и обжаривают в духовке при 270 С до образования корочки, затем нагрев уменьшают до 170 С и доводят до готовности. Готовность определяют, прокалывая рулет вилкой: она должна свободно входить в мякоть.$Готовый рулет охлаждают, нарезают поперек ломтиками, укладывают на блюдо, гарнируют свежими, маринованными или консервированными овощами, распаренным черносливом и оформляют вет.ми зелени.;0;60;1;5359;9;321;725;307;8114;196;;;;;;;;;;;;;;;
